id,level,profile,stack,experience,salary,location,comments
079430ddf163a9087a932dd6183574bf,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.0,27.21,Madrid ,
31c45923a3119ee5286a2fb64c2c2be4,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
eee523a2325d97011884bfca654c832e,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
e3f537ebab806eb3db60652d72d31c19,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
bbefb064745f6667f679383dfc4e5ced,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
8688bf3e6a18ff224476f0b6fb0dd09e,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
c090d9e537728ce171f033e131e18463,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
90a49b41785d35d95f685cb932830277,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
a80dea850473fec537bf97f01334c2bd,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
20242255f1889ea56c20fe531aac9183,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
26ee95a1a8198ffcdf847207d4b00117,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
172ec9dd669c6761a907ccfc9ff9d9e1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
f686afff4ae3f88856a6a26e85f44b3e,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
105bea306dd10605b2a813c06546cd45,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
1d83f87a7404dba7e2f54668bb6d35b7,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
e603745db97bf14657946d3df9507abc,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
f240e8704d0cf0272d2b760d69beaf47,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
8156cfc4708907c466587b2b194d2449,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
bac79830a1d44fd8be71a89035d9614c,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
c4fdae3e3361b6d27e7d8c34506bfba0,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
bea5aec1d95bdf7402aa5ff70b4d3655,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
8b834491d1c4a48bc0908d1ebb2b86e1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
e46365e485fadb6a5319c901ed713dfc,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
58a8f550b1286e163c8c8ee7ced6fc50,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
8bd54aebd0b044a3e13894ed2f2d6ee1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
8dc7ef1e312920b48e91cea3fbcb3b13,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
503ef9e35cff58f2af61cbcd64aa415a,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
2db5ec4890eb85625278f976347dbe41,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
ddd9072eff28bfa8c4f0a5b307a01011,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
7b464dfcf93967f419f8f73b25dd8404,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
b9eb782978b46d1df019b5eabe3f5aa0,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
d5f9bf495c8461ca4d6213a49513601a,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
f7be0c2e1a5dfdd96f4a5508fcc4cace,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
c781eb5f4c1da87eca519569844ca538,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
1241ee718a77c3f2f2c3dd7cb9db1d5e,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
eaeebf61c202900ecfa7534370296e14,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
b4a354d7b11bc84376c32c4a4dfc47ef,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
27f01a1145eca0787ef33b4881062291,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
20c76b2e77a24cb80fd22763b4140f19,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
80dffea4a794d0e03e02a45a79ce5d99,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
01466c0dd88dead548e6ceffcf318d7a,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
cba56b2b5838b2093f8f95cd0e9d70d5,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
dc616a6f5ee2247eca1e6efb8ca24f92,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
748957297dcc501fd3409eace0f1d4e1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
8c9b39f371c08a39be05f961209a7386,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
fff21b587fd9f7427c0032433eff453e,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
42affe6337862fac8498645409a1381a,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
324332a75b063dfaa8a61ebfa6d60a51,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
e0c004a6399060fa255fd4822fc98780,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
4fd74e835e6100ce2b07648941defae0,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
d0a2f9a7e8ef7550ee3ce6217e4df59b,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
5ec4dd008b27867ec3acaa75518a25cb,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,27.85,Madrid ,
29b13c73fa1765176dec161e33ecf9dd,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
8faa923e9f75c020cfee32f5a08a697d,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
31dc1ad9e6de7c05f68fe039d6c38426,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
6ab23618bd3118cbc79c8bb419232a7c,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
bc1d5e931d7c094c89dcfa38eeeedfac,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,20.7,Madrid ,
4aebc97d4495af68aabb584b6e1f2ae1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.19,Madrid ,
4b043cd67a41e15f4828dcc33b85753d,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,25.0,Málaga,
3052e5b5496ca7b6a6e6ff6f18714ee3,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,25.0,Madrid,
f4d0875684200cd476cfff1d86cbb8fa,junior,Programmer,"microservices, java, spring",2.0,30.0,Madrid,
d730f6be047e432d820915e0b911523a,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.0,30.0,Madrid ,
a4413d10375313672fc1ee161563fabb,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.0,28.0,Madrid ,
056f951f7fb0e3af6c8b44d500e42a8b,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.5,30.0,Madrid ,
78a217b4e31a934f0606a74d3ae01dcf,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",1.0,19.0,Madrid ,
7889ea0b0a93ab37844ba3bf46311e45,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",1.5,24.0,Madrid ,
c986b91a30fb47a3725b7eb555f39852,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.5,30.0,Madrid ,
a5bdbb455c3cfa97530d96c17cd4bc2e,junior,Programmer,"java, microservices, maven, spring, angular, hibernate, javascript",2.0,24.0,Madrid ,
78a28e9f767f425b1ecb75354de18e06,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.0,Madrid ,
0032541af6053c0455eb7fb31fbf2522,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,28.0,Madrid ,
72a2ee637fe8ceff6f2e97fb7363f745,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,30.0,Madrid ,
f8e039fa3def16ce566cc42fed37c3c7,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.0,Madrid ,
cc62ce6969f1cf9949e18eecaabb63b1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.0,Madrid ,
d6c469d5f92d761fa9ca4e75575a0ba2,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,31.0,Madrid ,
1da1115a869ea9af7d1438c538b70b3d,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,23.0,Madrid ,
5271113824db018f5efea91844634ac0,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,34.0,Madrid ,
b6fcb728ff19427067ae3ab240c824d2,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,29.0,Madrid ,
8278aae430edf89c8ff457d73805a113,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.5,25.0,Madrid ,
6b33c71561ebf9a135ce040522fd8f00,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.0,18.0,Madrid ,
ccb7dff510a05df16e5ac7a3a5e6fc64,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,26.0,Madrid ,
b5d8c309e7f8e6abe84fcd806a39bbde,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,27.0,Madrid ,
b5d8c309e7f8e6abe84fcd806a39bbde,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,27.0,Madrid ,
2a534a48fbbd34c57a4b1a8f16760746,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.0,19.0,Madrid ,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,28.0,Madrid ,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.5,28.0,Madrid ,
e2fef767c285860ca0c29268d1f4ccc4,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,24.0,Madrid ,
478392a5510d70e4f16a348ad4f17796,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,26.0,Madrid ,
c3c8a24fac248b039e41ea367c0db1e7,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,27.0,Madrid ,
8270386898d879937f8f9bdd98f81436,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,22.0,Madrid ,
a475478c9e33ce302c0e04d5e22364e5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,22.0,Madrid ,
1c31ce6099e25be72e14ed3ae4a00867,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
5cd2b5310bc4501a685dc03847486c9c,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,18.0,Madrid ,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
52a81d2072d85af4290643f1a3b17986,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
e655500d73e7eda88616e29d02776df6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
30878fed2d19f0ea8545897b6ca420c5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
943ad6479b2ef61e14e63c58850ad6a3,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,19.0,Madrid ,
0157005856ee40379bf6006b9bf6c89a,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
c182e89f9e135f23e30b0fcb683fa4c6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.5,Madrid ,
c182e89f9e135f23e30b0fcb683fa4c6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
e67ea018eb3c7c9c8110dbfe01dab09b,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,29.0,A Coruña,
6b33c71561ebf9a135ce040522fd8f00,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,20.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
bd7852f0a10d4b7135e51c5be068f5e7,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
e42a62dea3d1f356e46aaa9dbb5d4113,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,21.0,A Coruña,
e90c1f53ba9d7ce7e6aeec73ee6b9282,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,20.0,A Coruña,
cfbaccecdd16a39adb0934693bde6cf6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,21.0,A Coruña,
0ac8f83d0e3314d80806536b5135046f,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.5,20.0,A Coruña,
c6d7f8ed32a42d5a1d1b4817ab001b9d,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.5,24.0,A Coruña,
e4b2ec816b3c73e601caf50d80717498,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.0,Madrid,
0cfbd7defe6d1be3c52816b2156f12d9,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
bb05f72fd08b3b73380d42c2cf222440,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
19a27ace885abb3b5c04b4bdeb19ff74,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
149f6b2b5997f5a3137903d8cc7dc9ca,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
b7078662da46704cd6e3f9da3c711e52,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.5,26.0,Madrid,
b5172702218e343da1614fe9e7df6cd5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,Madrid,
1c5f64417210943bb18317618ba89942,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
a53ac5247daaea7766ef65fbb4491c92,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
ce90fb59eddd9014638301c6ffd38bd1,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
1773a7fe22458eebae04c56411160107,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
