id,level,profile,stack,experience,salary,location,comments
0d8c89bb2d44b40d37874e799d662c07,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
cd25703a5aef1acf7abe57e3817773fd,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,,Madrid,
dc6dcdf630e44f02f59d9cf53de8964b,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,,Madrid,
00515dbc3b8f2613a2fdbfa29390e53c,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
c4eb617ac269ccc7dd1714b3934b10be,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.5,,Madrid,
84d8d4c050b2afb14865339f978ccfc4,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.5,,Madrid,
e0da8b2c4b58b1a1cb0b5d7eed3d26cd,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.5,,Madrid,
6859676d732321f10030b740f04f2283,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",5.0,,Madrid,
a4a4365dcf7b53d8d93defebc06162e9,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,,Madrid,Arquitecto de movilidad
9fc060d3504bf152848d17d43c010bf7,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
1526aef32a0b2a6cd9c6459c1e9e06b4,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",1.0,,Madrid,
5ee172aa7e63126ff9833ae84df6b730,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,,Madrid,
86a39eac8fa4e46d2ae6b202892eaafa,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Madrid,
1d3465f86ab6aa5b19897a133054d904,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",1.0,,Madrid,
08c430b8ada5bf6e3d8f8bc348722005,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,,Madrid,
e10de5f5248aa22137fa2a86963fbd7c,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",4.0,,Logroño,
e4ead3113189d25a01372e19cfee2b41,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
f52f8a1948b5a10838be1d5494dd0f62,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",1.0,,Madrid,
0f2e10b74e7d97851ac66a6472beedd0,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,,Madrid,
9020f58218ae1ac813f1ac80d30b4a2b,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",5.0,,Guadalajara,
e0a3215d26366bc666ebf41c47681d6f,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",4.0,,Madrid,
e122756b355bfa17b23fb8e4543a3885,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
84772675a6b0bddd055c358dc3ee8114,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",1.0,,Madrid,
d5763fd1d06938a297c1d14ff48f6f9b,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",4.0,,Madrid,
497365d5c2079e01402839bc05e40e39,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",6.0,,Madrid,
66c6eea83725aba0f9991c3793e239c7,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
43685df88b736a66daf217ddfe91db30,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,,Madrid,
88d6c90f30e524d4e6246da332c14ce2,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",4.0,,Madrid,
becec73909a134b3f6cc5cfc3c0d7e80,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",5.0,,Madrid,
91c02ae4c3e7603850ae39c1e01b0779,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",7.0,,Madrid,
2b82faf015f6fbf74cced534712033e9,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
dfecfd3ddb31c02f1d0eed7d7c50f560,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,32.0,Madrid,D.E. por las tardes D.I. 15 días laborables
5d29ce51c749c826a68a2108fb1da57b,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
41c118accb7bda3b2ce6ff293287d98d,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",4.0,,Madrid,
4d48199cbca22c1441e40c1f5d158adb,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
8d210bc9770e7757776e8860557d78f7,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,,Madrid,
73cd86481d87c429df85b26ff890304c,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",5.0,,Madrid,
68186474cdf16ce72a92e47f2961f9ec,expert,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",10.0,,Madrid,
05f24e121a02f06b87ff589698e60ffc,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,,Barcelona,
7b7993c02f95d0781c2a697d2304f9a9,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,,Barcelona,
f05e8fb124865ac5c213b654f03d9796,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
b815b41a820dfdc97ef7799b145bae83,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,,Madrid,
53ec08886eba11f0b2e15830117fbbf2,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",4.0,,Madrid,
1bf391f8b1287cec5848adaf90405937,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,,Madrid,
369d0f060aabbc138a48a807eb8e5d1f,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,,Madrid,
03f98bf5242080a10affe5f2ceb512a3,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,,Madrid,
0721de0c58b45b9476af07e8dccdbfde,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,,Madrid,
95bada14ee5af45c7ee178bea79cc3df,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",1.0,,Madrid,
ac96079b5d855e28fac6f284ceff700f,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,,Madrid,
49bbe70da192bee50344aae0b14e6567,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,,Madrid,
fc2b4cd9d9c799905bdae52d9ab6c9e2,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,32.0,Madrid,D.E. por las tardes D.I. 15 días laborables
52b74e9a8fbe33a2df2ef880699420da,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,,Madrid,
02ac14efc73ba6aba3afd89e5c636523,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,,Madrid,
d4035fff3fe7755e6cb3653abfd641e2,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,,Madrid,
ca3d26d9137e3aaca773af8ed88af0c8,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",5.0,,Madrid,
1a4ae00b2b2f438fa9283b2039e26e82,senior,Programmer,"microservices, java, springboot, kubernetes, docker, SQL, hibernate",4.0,40.0,Madrid,
ad10ab85bb2e0056d1825a12bcf237dd,senior,Programmer,"microservices, java, spring, hibernate, oracle, IBM rational quality manager",4.0,,Madrid,
2bb8e5ffd0c3a3e1c8618e110bbc4d25,senior,Analyst/Programmer,"microservices, java, oracle, SQL, mongodb, web services, java, springboot, maven, hibernate, scrum",7.0,,Madrid,
eec44a7bee48790fd1d8e5602a96d357,senior,Programmer,"microservices, microservices, spring, java, angular, springboot, java, SQL, vuejs, web services",4.0,,Madrid,
c0bba36ef53bed26a85a68cbc839b93f,senior,Analyst/Programmer,"java, oracle, SQL, mongodb, web services, springboot, maven",6.0,,Madrid,
69c8aa3590094398a9e86a369d82ecc7,senior,Analyst/Programmer,"microservices, web services, java",5.0,,Madrid,
30b6086a6f8ee6d037efda7083b6edb4,junior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,37.0,Madrid,
c8214f274ac81946bd3e80bd962f30a6,junior,Programmer,"microservices, java, spring, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,,Madrid,
ba2ad0a79679dc26ab1e4577be2ca4b7,expert,Analyst/Programmer,"java, angular, spring, springboot, web services, hibernate, docker, SQL, jenkins, git, jira",11.0,,Madrid,
d34169e46e7b991364ca5ed07b7662ce,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,,Madrid,
af5257a9a4ad24d7ceede3af50d9f1de,senior,Analyst/Programmer,"microservices, java, springboot, spring, hibernate, git, maven, oracle, web services, SQL",6.0,,Madrid,
3d7bedb64235704a2ec740acf190e09a,senior,Analyst/Programmer,"java, spring, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,,Madrid,
6d5f80731696f5f6771735c894b54786,senior,Programmer,"java, springboot, angular, typescript, bootstrap, jenkins, tomcat",3.5,,Madrid,
4d18633f39fbe8d33884fdd66a2068b7,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,,Madrid,
39abc81a65bc7639d2a5e406257223f0,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,,Madrid,
b4cdb1b15ed8e6e7d5f6db1441fec938,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",4.0,,Madrid,
230c6118911b5f4a1d51302cd4a38ebf,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,,Madrid,
40507bceb11ecb76b5462017c5fe11ec,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,,Madrid,
033feff65f9eb3456198b00a0679c45a,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,,Madrid,
81da1d92ebaf3dee2f6e666a65cc8f06,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",4.0,,Madrid,Zona centro
9faf44612affbaf25ba537e269866470,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,,Madrid,
8c2eef67114e45e13dafd107f59ee0d9,senior,Programmer,"javascript, nodejs, reactjs, mongodb, HTML5, CSS3, git",3.0,,Barcelona,Le contacté para una posición de microservicios pero está buscando para trabajar con ciberseguridad.
8c7e8e6eb7f9c9e628f7587a15273229,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",1.0,,Madrid,
bd038a2c858f7d75b106c4a90f7538aa,junior,Programmer,"java, spring, docker, aws, nodejs, vuejs, web services, SQL",2.0,,Madrid,
c97fab9cb727af632ba19e161aaee5d5,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",6.0,,Madrid,Le han cambiado a un proyecto que le gusta pero contactar en un futuro
b7d092266b986f5a560c51fb82dbc1a5,expert,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",8.0,,Madrid,Ahora enfocado a Machine Learning
09b7af133e373b9ca06753329772297e,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,29.0,Madrid,
9c620029700971a91d94e9ce94ba29a9,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,42.0,Madrid,
0e633a6ccafe3886b9f2708a774561e9,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,47.0,Madrid,
0fc1360a1aa5059a0135ff805b87b462,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",4.0,,Málaga,
b1cadfea50d514c07c830fa4794bd3a3,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,28.0,Málaga,
2312a6007eb7179edc4184fbad20974f,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,,Málaga,
fba65be1712c9889fd718c1791751acc,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",5.0,,Málaga,
261a7e7af832d1bad03a329d64ed5e17,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,30.0,Málaga,
d4498f6769a4679d52f63725607f8ff3,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,,Málaga,
090a37315482eba7fb1339345534c4c4,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",7.0,,Málaga,
51a71a6dffe69762f37485cf6bddab5d,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",5.0,,Málaga,
4b043cd67a41e15f4828dcc33b85753d,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,25.0,Málaga,
214ce7c98906193f0038a54b3db5578c,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,,Málaga,
f530a37bf3792c16f42eb3db30f09aed,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,,Málaga,
1bd604a365753b2c5748f86d40b30c9e,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",1.0,,Málaga,
8dfa45ce2bb1ce668f8151453f0d7363,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,,Málaga,
fb623a4f93a7ba7459ee9fae89546bfe,junior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",2.0,,Málaga,No interesado en Tinsa por el horario
8f1883c634d30ff5e9554bca1c75943c,senior,Programmer,"java, spring, hibernate, maven, eclipse, SQL, oracle, HTML5, CSS3, javascript",3.0,25.0,Málaga,
7a014f7e3dd04f1dde6f3d791fbb732c,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",5.0,,Málaga,
e3fc59652ffd4e013542f84339c4a232,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",6.0,,Málaga,
62acc3c2b9bcb3fed5ab0a13c95f17d2,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",3.0,,Málaga,
e6f4ebcfe79125346e0e956ad3f6a618,junior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",2.0,,Málaga,
92c9f9f0a421a60a3501257477bd6679,junior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",1.0,,Málaga,
9cfc084b324ce9c0d532af4a67da2c0c,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",5.0,,Málaga,
a133ad9994f91e97c1328d6c3039478f,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",3.0,25.0,Málaga,
5f3ec0f1decda67de8b265a68e3698eb,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",4.0,,Málaga,
2e97be1949cc9f1a5dbf04a0febcc200,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",4.0,,Málaga,
84e84b670638de592312b72e25738c74,junior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",2.0,,Málaga,
8aa9c2759a4ef1357bfc7533c990a97f,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,45.0,Madrid,
2dc441b21e5bcbd6ccf1c2ac9e4346fa,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,,Madrid,Linkedin. Tengo su CV (04/02/2020)
c2bff94505fdc23c7794e4b030bc3101,junior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",2.0,,Oviedo,Contactado por Linkedin. Dice que no le importa trasladarse de ciudad. Tengo su CV.
a3ca7f624ec56e133f2cac6d107fd2db,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",5.0,,Málaga,"Está buscando algo relacionado con microinformática, sistemas embebidos, sistemas empotrados
o arquitectura de computadores."
8691098ba084008e066af3929c796913,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,,Madrid,Ha hecho el bootcamp de Data Science y se encuentra en búsqueda de empleo para dedicarse a eso.
46aa7343e2aaa765517ba3f98fbc2186,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",4.0,,Málaga,
d0a18170284e45699ef36046724cb2c3,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",3.0,43.0,Madrid,D.E. por las tardes. D.I. 15 días laborables (19/02/2020). 
33aaf7325d4c2d7420602b4ea0296919,senior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",4.0,47.0,Madrid,
b5d5b3d2ed73735d70c85e103daf7c5a,senior,Programmer,"java, oracle, SQL, mongodb, web services, spring, maven",3.0,27.0,Madrid,
a3b387638483bbd94da5b131ee7c4595,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.5,35.0,Madrid,Mucha experiencia con ios sobre todo
330761f1e713b4743f6c7451d87f1acc,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",5.0,55.0,Madrid,"Tiene en cuenta mucho el tipo de proyecto y si es para cliente final o para trabajar en consultora pero directamente en sus oficinas, etc. Quiere también proyectos estables o de muy larga duración. Majísimo majííísimo. "
55700f7432344bccf76b2d49601b3bdd,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,,Madrid,
c8da1085cd44e82d2ccc2f1022ee3584,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.5,,Madrid,
25dc5caf40d5caa7abc20adedb111795,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",4.0,,Madrid,
caea255afa11f8a6b9ab13d592e189c9,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",4.0,48.0,Madrid,"Sólo interesado en el dinero, si tiene teletrabajo y la flexibilidad horaria (entrar a partir de las 7 o antes incluso). "
f66ebfc2aab48c56748018935874f8b3,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,,Madrid,
cbb32d8c78fc8cfb83c1fa3f5e168901,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,,Madrid,
b43efee9a3954eaffdeeaffcca5ca30e,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",4.0,,Madrid,
f8f6eeece906aa2106f434dc08c600d4,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",7.0,,Madrid,
cd9f336bf66d646fa34844195f8f3145,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",5.0,,Madrid,
cc00055af6add93afeb7a9a8502d80c6,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,,Madrid,
b43efee9a3954eaffdeeaffcca5ca30e,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,,Madrid,Vive en Alcalá de Henares y La Finca le viene fatal. Quiere teletrabajo mínimo 2 días a la semana que es lo que tiene ahora mismo. 
cd3dc228072c940c1f4ab3846e368114,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,45.0,Madrid,
758673ee3ac7cd2046efd13bfcd840bd,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",5.0,,Madrid,"Tiene experiencia con C++, Python, Jenkins y Git. Busca enforcarse en Python y Big Data."
c707eed687de77b7af79aadc94cf0ca1,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,,Madrid,
f459f89a1166a1dae4aea19c7a6d204d,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.5,28.0,Madrid,D.E. a partir de las 17:30-18h. D.I. 15 días laborables. Presentaré a Goal Systems.
848cf1dde39df24a2e3486a7c04a1ef2,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,,Madrid,
d06aea7809bd2dcc2245e625b37301c1,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",1.0,,Madrid,
0aa1d92dfea6d0aa702af32b81be69dd,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",1.0,,Madrid,
